iter	Passed	Remaining
7469	230478	78060
7470	230506	78028
7471	230574	78010
7472	230623	77985
7473	230692	77967
7474	230726	77937
7475	230761	77908
7476	230809	77883
7477	230842	77853
7478	230883	77825
7479	230915	77794
7480	230946	77764
7481	230978	77733
7482	231014	77704
7483	231050	77675
7484	231083	77645
7485	231112	77613
7486	231138	77581
7487	231163	77548
7488	231189	77516
7489	231214	77483
7490	231239	77450
7491	231265	77417
7492	231293	77386
7493	231323	77354
7494	231347	77321
7495	231372	77288
7496	231397	77255
7497	231422	77223
7498	231446	77190
7499	231472	77157
7500	231497	77124
7501	231524	77092
7502	231550	77059
7503	231575	77027
7504	231602	76995
7505	231625	76961
7506	231653	76929
7507	231680	76897
7508	231708	76865
7509	231740	76835
7510	231779	76807
7511	231828	76782
7512	231880	76758
7513	231961	76744
7514	232126	76757
7515	232239	76753
7516	232358	76752
7517	232401	76725
7518	232486	76712
7519	232526	76684
7520	232555	76652
7521	232582	76620
7522	232611	76588
7523	232640	76557
7524	232669	76525
7525	232706	76496
7526	232736	76465
7527	232766	76434
7528	232791	76401
7529	232815	76368
7530	232839	76335
7531	232864	76302
7532	232887	76268
7533	232912	76236
7534	232938	76203
7535	232964	76170
7536	232989	76138
7537	233014	76105
7538	233039	76072
7539	233079	76044
7540	233104	76011
7541	233129	75978
7542	233153	75945
7543	233183	75914
7544	233207	75881
7545	233231	75848
7546	233255	75814
7547	233279	75781
7548	233303	75748
7549	233327	75715
7550	233353	75682
7551	233378	75650
7552	233403	75617
7553	233431	75585
7554	233454	75552
7555	233479	75519
7556	233502	75486
7557	233527	75453
7558	233551	75419
7559	233578	75387
7560	233627	75362
7561	233652	75329
7562	233677	75297
7563	233704	75265
7564	233731	75232
7565	233758	75200
7566	233784	75168
7567	233815	75137
7568	233846	75106
7569	233873	75074
7570	233899	75041
7571	233925	75009
7572	233950	74976
7573	233976	74944
7574	234003	74912
7575	234031	74880
7576	234064	74850
7577	234121	74827
7578	234153	74796
7579	234184	74766
7580	234208	74732
7581	234232	74699
7582	234258	74667
7583	234282	74634
7584	234306	74601
7585	234329	74567
7586	234354	74535
7587	234378	74502
7588	234404	74469
7589	234428	74436
7590	234455	74404
7591	234480	74371
7592	234505	74338
7593	234530	74306
7594	234554	74273
7595	234577	74239
7596	234602	74206
7597	234628	74174
7598	234659	74143
7599	234685	74111
7600	234716	74080
7601	234746	74049
7602	234776	74017
7603	234813	73988
7604	234837	73956
7605	234861	73923
7606	234887	73890
7607	234911	73857
7608	234936	73824
7609	234962	73792
7610	234987	73759
7611	235011	73726
7612	235041	73695
7613	235070	73664
7614	235098	73632
7615	235124	73599
7616	235149	73567
7617	235180	73536
7618	235206	73503
7619	235234	73472
7620	235262	73440
7621	235291	73409
7622	235321	73377
7623	235348	73345
7624	235376	73314
7625	235405	73282
7626	235433	73250
7627	235463	73219
7628	235496	73189
7629	235523	73157
7630	235549	73125
7631	235575	73092
7632	235600	73059
7633	235626	73027
7634	235654	72995
7635	235682	72964
7636	235711	72932
7637	235736	72899
7638	235761	72867
7639	235786	72834
7640	235811	72801
7641	235836	72769
7642	235860	72736
7643	235886	72703
7644	235911	72671
7645	235936	72638
7646	235962	72606
7647	235988	72573
7648	236016	72542
7649	236044	72510
7650	236068	72477
7651	236094	72444
7652	236121	72413
7653	236147	72380
7654	236174	72348
7655	236222	72323
7656	236261	72294
7657	236293	72264
7658	236323	72233
7659	236350	72201
7660	236375	72168
7661	236398	72135
7662	236423	72102
7663	236448	72069
7664	236473	72037
7665	236499	72005
7666	236528	71973
7667	236557	71942
7668	236589	71911
7669	236621	71881
7670	236651	71850
7671	236678	71817
7672	236705	71786
7673	236755	71761
7674	236781	71728
7675	236807	71696
7676	236834	71664
7677	236861	71632
7678	236887	71600
7679	236913	71567
7680	236942	71536
7681	236968	71503
7682	236992	71471
7683	237017	71438
7684	237041	71405
7685	237067	71373
7686	237090	71340
7687	237115	71307
7688	237140	71274
7689	237165	71242
7690	237189	71209
7691	237213	71176
7692	237238	71143
7693	237262	71110
7694	237288	71078
7695	237314	71046
7696	237339	71013
7697	237364	70981
7698	237388	70948
7699	237414	70915
7700	237438	70883
7701	237464	70850
7702	237488	70818
7703	237535	70792
7704	237566	70761
7705	237592	70728
7706	237618	70696
7707	237643	70664
7708	237669	70631
7709	237692	70598
7710	237717	70566
7711	237741	70533
7712	237766	70500
7713	237790	70467
7714	237815	70435
7715	237839	70402
7716	237863	70369
7717	237887	70336
7718	237913	70304
7719	237938	70272
7720	237965	70240
7721	237994	70208
7722	238022	70176
7723	238045	70143
7724	238071	70111
7725	238098	70079
7726	238124	70047
7727	238150	70015
7728	238178	69983
7729	238205	69951
7730	238232	69919
7731	238260	69888
7732	238286	69856
7733	238315	69824
7734	238342	69792
7735	238367	69760
7736	238392	69727
7737	238417	69695
7738	238442	69662
7739	238466	69629
7740	238491	69597
7741	238522	69566
7742	238546	69533
7743	238571	69501
7744	238596	69468
7745	238621	69436
7746	238645	69403
7747	238668	69370
7748	238694	69338
7749	238719	69305
7750	238741	69272
7751	238767	69240
7752	238798	69209
7753	238832	69179
7754	238857	69146
7755	238881	69114
7756	238906	69081
7757	238929	69048
7758	238954	69016
7759	238979	68983
7760	239005	68951
7761	239029	68918
7762	239053	68885
7763	239093	68858
7764	239119	68825
7765	239143	68792
7766	239167	68760
7767	239192	68727
7768	239218	68695
7769	239243	68663
7770	239267	68630
7771	239293	68598
7772	239325	68567
7773	239363	68539
7774	239396	68509
7775	239426	68478
7776	239467	68450
7777	239494	68418
7778	239523	68387
7779	239556	68356
7780	239585	68325
7781	239611	68293
7782	239642	68262
7783	239675	68232
7784	239718	68205
7785	239744	68172
7786	239771	68140
7787	239795	68108
7788	239821	68076
7789	239848	68044
7790	239873	68011
7791	239897	67979
7792	239921	67946
7793	239945	67913
7794	239970	67881
7795	239995	67848
7796	240018	67816
7797	240047	67784
7798	240076	67753
7799	240102	67721
7800	240127	67688
7801	240152	67656
7802	240177	67624
7803	240202	67591
7804	240227	67559
7805	240251	67526
7806	240276	67494
7807	240302	67462
7808	240326	67429
7809	240350	67396
7810	240375	67364
7811	240400	67331
7812	240423	67298
7813	240448	67266
7814	240476	67234
7815	240502	67202
7816	240527	67170
7817	240551	67137
7818	240577	67105
7819	240602	67073
7820	240628	67041
7821	240678	67015
7822	240701	66983
7823	240727	66950
7824	240751	66918
7825	240777	66886
7826	240808	66855
7827	240832	66822
7828	240858	66790
7829	240886	66759
7830	240915	66727
7831	240940	66695
7832	240967	66663
7833	240992	66631
7834	241019	66599
7835	241045	66567
7836	241083	66538
7837	241111	66507
7838	241138	66475
7839	241165	66443
7840	241191	66411
7841	241215	66378
7842	241240	66346
7843	241264	66313
7844	241288	66281
7845	241313	66248
7846	241339	66216
7847	241364	66184
7848	241388	66152
7849	241413	66119
7850	241437	66087
7851	241461	66054
7852	241487	66022
7853	241511	65989
7854	241536	65957
7855	241561	65925
7856	241584	65892
7857	241607	65859
7858	241633	65827
7859	241657	65794
7860	241682	65762
7861	241708	65730
7862	241736	65699
7863	241761	65666
7864	241785	65634
7865	241809	65601
7866	241836	65569
7867	241860	65537
7868	241886	65505
7869	241933	65478
7870	241956	65446
7871	241984	65414
7872	242012	65382
7873	242038	65350
7874	242062	65318
7875	242088	65286
7876	242113	65254
7877	242139	65222
7878	242167	65190
7879	242194	65158
7880	242219	65126
7881	242246	65094
7882	242272	65062
7883	242303	65032
7884	242332	65000
7885	242366	64971
7886	242395	64940
7887	242422	64908
7888	242450	64876
7889	242478	64845
7890	242504	64813
7891	242531	64781
7892	242558	64749
7893	242586	64718
7894	242613	64686
7895	242640	64654
7896	242664	64622
7897	242688	64590
7898	242725	64560
7899	242749	64528
7900	242773	64495
7901	242798	64463
7902	242824	64431
7903	242848	64399
7904	242872	64366
7905	242896	64333
7906	242919	64301
7907	242943	64268
7908	242964	64235
7909	242988	64203
7910	243012	64170
7911	243037	64138
7912	243063	64106
7913	243086	64073
7914	243112	64041
7915	243136	64009
7916	243161	63976
7917	243186	63944
7918	243212	63912
7919	243237	63880
7920	243261	63847
7921	243288	63816
7922	243314	63784
7923	243339	63752
7924	243363	63719
7925	243387	63687
7926	243412	63655
7927	243437	63622
7928	243462	63590
7929	243488	63558
7930	243512	63526
7931	243537	63494
7932	243561	63461
7933	243588	63430
7934	243616	63398
7935	243642	63366
7936	243670	63335
7937	243696	63303
7938	243723	63271
7939	243749	63239
7940	243777	63208
7941	243808	63177
7942	243843	63148
7943	243878	63118
7944	243908	63087
7945	243936	63056
7946	243964	63024
7947	243993	62993
7948	244024	62963
7949	244051	62931
7950	244074	62898
7951	244099	62866
7952	244125	62834
7953	244151	62802
7954	244176	62770
7955	244203	62738
7956	244229	62707
7957	244255	62675
7958	244280	62643
7959	244307	62611
7960	244333	62579
7961	244364	62548
7962	244389	62516
7963	244414	62484
7964	244439	62452
7965	244466	62420
7966	244492	62388
7967	244518	62357
7968	244542	62324
7969	244567	62292
7970	244591	62260
7971	244618	62228
7972	244643	62196
7973	244671	62164
7974	244702	62134
7975	244729	62102
7976	244768	62074
7977	244819	62048
7978	244871	62023
7979	244931	62000
7980	245008	61981
7981	245060	61955
7982	245088	61924
7983	245118	61893
7984	245146	61862
7985	245175	61831
7986	245202	61799
7987	245234	61769
7988	245264	61738
7989	245297	61708
7990	245325	61676
7991	245355	61645
7992	245382	61614
7993	245409	61582
7994	245437	61551
7995	245464	61519
7996	245491	61487
7997	245513	61455
7998	245539	61423
7999	245572	61393
8000	245599	61361
8001	245624	61329
8002	245649	61297
8003	245674	61265
8004	245698	61232
8005	245726	61201
8006	245752	61169
8007	245781	61138
8008	245813	61108
8009	245840	61076
8010	245865	61044
8011	245892	61012
8012	245917	60980
8013	245944	60949
8014	245968	60916
8015	245994	60884
8016	246018	60852
8017	246042	60820
8018	246066	60787
8019	246091	60755
8020	246117	60723
8021	246142	60691
8022	246166	60659
8023	246191	60627
8024	246216	60595
8025	246241	60563
8026	246267	60531
8027	246292	60499
8028	246316	60467
8029	246362	60440
8030	246398	60410
8031	246432	60380
8032	246474	60352
8033	246503	60321
8034	246528	60289
8035	246557	60258
8036	246589	60228
8037	246620	60197
8038	246647	60166
8039	246676	60135
8040	246707	60104
8041	246737	60073
8042	246765	60042
8043	246807	60014
8044	246835	59982
8045	246864	59951
8046	246892	59920
8047	246919	59889
8048	246945	59857
8049	246970	59825
8050	246995	59793
8051	247026	59762
8052	247057	59731
8053	247083	59699
8054	247219	59694
8055	247323	59681
8056	247376	59656
8057	247419	59628
8058	247455	59599
8059	247495	59570
8060	247547	59545
8061	247596	59518
8062	247630	59488
8063	247659	59457
8064	247687	59426
8065	247714	59394
8066	247739	59362
8067	247766	59331
8068	247793	59299
8069	247820	59268
8070	247855	59238
8071	247884	59207
8072	247911	59175
8073	247940	59144
8074	247970	59113
8075	248000	59082
8076	248033	59052
8077	248062	59021
8078	248090	58990
8079	248119	58958
8080	248147	58927
8081	248174	58896
8082	248203	58864
8083	248232	58833
8084	248268	58804
8085	248297	58773
8086	248324	58741
8087	248353	58710
8088	248380	58678
8089	248406	58647
8090	248432	58615
8091	248461	58584
8092	248489	58552
8093	248513	58520
8094	248539	58488
8095	248563	58456
8096	248590	58425
8097	248615	58393
8098	248649	58363
8099	248716	58340
8100	248755	58312
8101	248809	58286
8102	248835	58255
8103	248861	58223
8104	248892	58192
8105	248919	58161
8106	248944	58129
8107	248969	58097
8108	248994	58064
8109	249023	58033
8110	249057	58003
8111	249095	57974
8112	249138	57947
8113	249168	57916
8114	249196	57884
8115	249221	57852
8116	249246	57820
8117	249273	57789
8118	249298	57757
8119	249328	57726
8120	249355	57694
8121	249383	57663
8122	249413	57632
8123	249445	57602
8124	249478	57572
8125	249505	57540
8126	249538	57510
8127	249598	57486
8128	249625	57454
8129	249651	57423
8130	249683	57392
8131	249784	57377
8132	249833	57351
8133	249878	57324
8134	249912	57293
8135	249938	57262
8136	249968	57231
8137	249999	57200
8138	250025	57168
8139	250052	57137
8140	250078	57105
8141	250105	57073
8142	250131	57042
8143	250159	57010
8144	250186	56979
8145	250212	56947
8146	250236	56915
8147	250275	56886
8148	250300	56854
8149	250326	56822
8150	250354	56791
8151	250380	56759
8152	250404	56727
8153	250430	56695
8154	250453	56663
8155	250477	56630
8156	250502	56598
8157	250528	56567
8158	250556	56535
8159	250582	56503
8160	250608	56472
8161	250631	56439
8162	250661	56408
8163	250688	56377
8164	250760	56355
8165	250789	56324
8166	250815	56293
8167	250841	56261
8168	250865	56229
8169	250893	56197
8170	250922	56166
8171	250950	56135
8172	250980	56104
8173	251007	56072
8174	251037	56042
8175	251066	56010
8176	251095	55979
8177	251123	55948
8178	251150	55916
8179	251180	55886
8180	251208	55854
8181	251239	55824
8182	251268	55793
8183	251296	55761
8184	251324	55730
8185	251349	55698
8186	251375	55666
8187	251400	55634
8188	251425	55602
8189	251454	55571
8190	251480	55540
8191	251505	55508
8192	251535	55477
8193	251561	55445
8194	251588	55414
8195	251612	55381
8196	251648	55352
8197	251679	55321
8198	251706	55290
8199	251732	55258
8200	251758	55226
8201	251784	55194
8202	251812	55163
8203	251837	55131
8204	251868	55100
8205	251893	55069
8206	251917	55036
8207	251942	55004
8208	251966	54972
8209	251991	54940
8210	252017	54909
8211	252041	54877
8212	252099	54852
8213	252124	54820
8214	252150	54788
8215	252174	54756
8216	252200	54724
8217	252225	54692
8218	252251	54661
8219	252278	54629
8220	252305	54598
8221	252332	54566
8222	252358	54534
8223	252389	54504
8224	252421	54473
8225	252453	54443
8226	252488	54413
8227	252520	54383
8228	252550	54352
8229	252578	54321
8230	252609	54290
8231	252640	54259
8232	252671	54229
8233	252703	54198
8234	252733	54168
8235	252763	54137
8236	252788	54105
8237	252814	54073
8238	252840	54042
8239	252869	54010
8240	252896	53979
8241	252920	53947
8242	252994	53925
8243	253020	53894
8244	253045	53862
8245	253074	53831
8246	253115	53802
8247	253138	53770
8248	253164	53738
8249	253187	53706
8250	253213	53674
8251	253238	53642
8252	253266	53611
8253	253293	53580
8254	253318	53548
8255	253342	53516
8256	253368	53484
8257	253394	53452
8258	253418	53420
8259	253444	53388
8260	253474	53358
8261	253518	53330
8262	253544	53298
8263	253568	53266
8264	253593	53234
8265	253616	53202
8266	253644	53171
8267	253668	53138
8268	253693	53107
8269	253723	53076
8270	253747	53044
8271	253772	53012
8272	253800	52981
8273	253827	52949
8274	253853	52918
8275	253882	52887
8276	253924	52858
8277	253992	52835
8278	254028	52806
8279	254059	52775
8280	254089	52744
8281	254123	52714
8282	254153	52684
8283	254181	52652
8284	254209	52621
8285	254237	52590
8286	254266	52559
8287	254294	52528
8288	254325	52497
8289	254351	52465
8290	254376	52433
8291	254402	52402
8292	254427	52370
8293	254456	52339
8294	254483	52307
8295	254512	52276
8296	254545	52246
8297	254572	52215
8298	254597	52183
8299	254625	52152
8300	254651	52120
8301	254675	52088
8302	254700	52056
8303	254727	52025
8304	254756	51994
8305	254781	51962
8306	254805	51930
8307	254829	51898
8308	254853	51866
8309	254877	51834
8310	254901	51802
8311	254926	51770
8312	254952	51738
8313	254981	51707
8314	255005	51675
8315	255030	51643
8316	255054	51611
8317	255078	51579
8318	255103	51548
8319	255128	51516
8320	255155	51484
8321	255181	51453
8322	255246	51429
8323	255270	51397
8324	255300	51366
8325	255330	51336
8326	255369	51306
8327	255406	51277
8328	255434	51246
8329	255461	51214
8330	255488	51183
8331	255518	51152
8332	255546	51121
8333	255618	51099
8334	255673	51073
8335	255715	51044
8336	255746	51014
8337	255775	50983
8338	255811	50953
8339	255838	50922
8340	255865	50890
8341	255892	50859
8342	255918	50827
8343	255944	50796
8344	255970	50764
8345	255996	50733
8346	256024	50701
8347	256049	50670
8348	256077	50638
8349	256101	50606
8350	256126	50575
8351	256150	50543
8352	256175	50511
8353	256200	50479
8354	256246	50451
8355	256270	50419
8356	256295	50388
8357	256319	50356
8358	256349	50325
8359	256374	50293
8360	256400	50261
8361	256426	50230
8362	256459	50200
8363	256485	50168
8364	256519	50138
8365	256545	50107
8366	256571	50075
8367	256597	50043
8368	256639	50015
8369	256668	49984
8370	256696	49953
8371	256736	49924
8372	256769	49894
8373	256796	49862
8374	256827	49832
8375	256860	49802
8376	256893	49771
8377	256923	49740
8378	256952	49709
8379	256980	49678
8380	257012	49648
8381	257041	49617
8382	257074	49587
8383	257106	49556
8384	257134	49525
8385	257162	49494
8386	257191	49463
8387	257219	49432
8388	257249	49401
8389	257277	49370
8390	257325	49342
8391	257353	49311
8392	257380	49280
8393	257405	49248
8394	257450	49220
8395	257519	49197
8396	257549	49166
8397	257576	49135
8398	257604	49104
8399	257634	49073
8400	257660	49041
8401	257686	49010
8402	257715	48979
8403	257769	48952
8404	257794	48921
8405	257817	48889
8406	257841	48857
8407	257887	48829
8408	257915	48798
8409	257942	48766
8410	257967	48734
8411	257992	48703
8412	258016	48671
8413	258041	48639
8414	258065	48607
8415	258090	48576
8416	258116	48544
8417	258157	48515
8418	258199	48487
8419	258238	48457
8420	258262	48426
8421	258288	48394
8422	258315	48363
8423	258343	48332
8424	258374	48301
8425	258406	48271
8426	258439	48240
8427	258466	48209
8428	258495	48178
8429	258525	48147
8430	258554	48116
8431	258586	48086
8432	258622	48056
8433	258654	48026
8434	258684	47995
8435	258712	47964
8436	258742	47933
8437	258769	47902
8438	258798	47871
8439	258826	47840
8440	258852	47808
8441	258877	47776
8442	258903	47745
8443	258929	47713
8444	258956	47682
8445	259033	47660
8446	259070	47630
8447	259095	47598
8448	259121	47567
8449	259146	47535
8450	259173	47504
8451	259207	47474
8452	259235	47443
8453	259276	47414
8454	259304	47383
8455	259335	47352
8456	259363	47321
8457	259396	47291
8458	259425	47260
8459	259453	47229
8460	259481	47198
8461	259509	47166
8462	259536	47135
8463	259559	47103
8464	259585	47071
8465	259618	47041
8466	259647	47010
8467	259672	46979
8468	259698	46947
8469	259723	46915
8470	259750	46884
8471	259777	46853
8472	259831	46826
8473	259862	46796
8474	259889	46764
8475	259915	46733
8476	259943	46702
8477	259973	46671
8478	259999	46639
8479	260028	46608
8480	260057	46577
8481	260084	46546
8482	260129	46518
8483	260156	46487
8484	260181	46455
8485	260205	46423
8486	260229	46391
8487	260252	46359
8488	260278	46328
8489	260305	46296
8490	260331	46265
8491	260357	46233
8492	260382	46202
8493	260408	46170
8494	260432	46139
8495	260473	46110
8496	260497	46078
8497	260533	46048
8498	260559	46017
8499	260583	45985
8500	260616	45955
8501	260641	45923
8502	260665	45891
8503	260690	45860
8504	260715	45828
8505	260744	45797
8506	260770	45765
8507	260795	45734
8508	260821	45702
8509	260845	45670
8510	260886	45642
8511	260911	45610
8512	260938	45579
8513	260966	45547
8514	260993	45516
8515	261021	45485
8516	261045	45453
8517	261070	45422
8518	261094	45390
8519	261122	45359
8520	261163	45330
8521	261194	45299
8522	261224	45269
8523	261257	45238
8524	261302	45210
8525	261328	45179
8526	261357	45148
8527	261386	45117
8528	261417	45086
8529	261444	45055
8530	261471	45024
8531	261499	44993
8532	261525	44961
8533	261553	44930
8534	261581	44899
8535	261606	44867
8536	261641	44837
8537	261666	44806
8538	261692	44774
8539	261716	44743
8540	261739	44711
8541	261764	44679
8542	261790	44648
8543	261820	44617
8544	261846	44585
8545	261870	44554
8546	261896	44522
8547	261919	44490
8548	261942	44458
8549	261968	44427
8550	261993	44395
8551	262020	44364
8552	262046	44333
8553	262070	44301
8554	262096	44269
8555	262119	44238
8556	262143	44206
8557	262167	44174
8558	262193	44143
8559	262218	44111
8560	262246	44080
8561	262270	44048
8562	262295	44017
8563	262319	43985
8564	262342	43953
8565	262366	43921
8566	262390	43890
8567	262417	43858
8568	262446	43827
8569	262474	43796
8570	262503	43765
8571	262531	43734
8572	262555	43703
8573	262583	43672
8574	262616	43641
8575	262649	43611
8576	262678	43580
8577	262706	43549
8578	262735	43518
8579	262764	43487
8580	262791	43456
8581	262821	43425
8582	262848	43394
8583	262881	43364
8584	262909	43333
8585	262937	43302
8586	262962	43270
8587	262989	43239
8588	263014	43207
8589	263043	43177
8590	263077	43146
8591	263103	43115
8592	263127	43083
8593	263150	43052
8594	263176	43020
8595	263200	42989
8596	263226	42957
8597	263251	42926
8598	263276	42894
8599	263305	42863
8600	263331	42832
8601	263356	42800
8602	263380	42769
8603	263406	42737
8604	263432	42706
8605	263460	42675
8606	263486	42644
8607	263515	42613
8608	263541	42581
8609	263567	42550
8610	263592	42518
8611	263625	42488
8612	263649	42457
8613	263676	42425
8614	263702	42394
8615	263733	42363
8616	263759	42332
8617	263784	42300
8618	263807	42269
8619	263834	42238
8620	263858	42206
8621	263882	42174
8622	263906	42143
8623	263932	42111
8624	263960	42080
8625	263988	42049
8626	264017	42018
8627	264045	41987
8628	264111	41962
8629	264150	41933
8630	264188	41904
8631	264230	41875
8632	264258	41844
8633	264284	41812
8634	264311	41781
8635	264339	41750
8636	264368	41719
8637	264402	41689
8638	264430	41658
8639	264457	41627
8640	264484	41596
8641	264509	41564
8642	264533	41533
8643	264559	41501
8644	264587	41470
8645	264623	41441
8646	264647	41409
8647	264671	41377
8648	264696	41346
8649	264719	41314
8650	264744	41283
8651	264768	41251
8652	264809	41222
8653	264836	41191
8654	264861	41159
8655	264886	41128
8656	264912	41097
8657	264935	41065
8658	264960	41033
8659	264985	41002
8660	265011	40971
8661	265041	40940
8662	265067	40909
8663	265091	40877
8664	265115	40845
8665	265139	40814
8666	265165	40782
8667	265191	40751
8668	265216	40720
8669	265245	40689
8670	265272	40658
8671	265296	40626
8672	265320	40594
8673	265345	40563
8674	265371	40532
8675	265396	40500
8676	265422	40469
8677	265448	40438
8678	265475	40407
8679	265502	40375
8680	265526	40344
8681	265556	40313
8682	265582	40282
8683	265615	40252
8684	265645	40221
8685	265673	40190
8686	265703	40159
8687	265730	40128
8688	265759	40097
8689	265789	40067
8690	265817	40036
8691	265845	40005
8692	265872	39974
8693	265945	39949
8694	265986	39920
8695	266010	39889
8696	266038	39858
8697	266071	39828
8698	266100	39797
8699	266125	39765
8700	266150	39734
8701	266174	39702
8702	266199	39671
8703	266223	39639
8704	266248	39608
8705	266274	39577
8706	266302	39546
8707	266327	39514
8708	266351	39483
8709	266375	39451
8710	266400	39420
8711	266424	39388
8712	266450	39357
8713	266476	39326
8714	266500	39294
8715	266525	39263
8716	266558	39233
8717	266585	39201
8718	266614	39171
8719	266638	39139
8720	266661	39107
8721	266688	39076
8722	266722	39046
8723	266771	39018
8724	266810	38989
8725	266846	38959
8726	266871	38928
8727	266895	38896
8728	266919	38865
8729	266946	38834
8730	266975	38803
8731	267004	38772
8732	267032	38741
8733	267062	38710
8734	267089	38679
8735	267118	38649
8736	267146	38618
8737	267179	38587
8738	267206	38556
8739	267235	38525
8740	267262	38494
8741	267291	38464
8742	267318	38432
8743	267347	38402
8744	267380	38371
8745	267405	38340
8746	267430	38309
8747	267456	38278
8748	267481	38246
8749	267506	38215
8750	267530	38183
8751	267556	38152
8752	267581	38121
8753	267612	38090
8754	267660	38062
8755	267698	38033
8756	267742	38004
8757	267769	37973
8758	267794	37941
8759	267823	37911
8760	267848	37879
8761	267873	37848
8762	267896	37816
8763	267921	37785
8764	267944	37753
8765	267971	37722
8766	267998	37691
8767	268031	37661
8768	268059	37630
8769	268083	37598
8770	268107	37567
8771	268131	37535
8772	268155	37504
8773	268179	37473
8774	268206	37441
8775	268234	37410
8776	268258	37379
8777	268282	37348
8778	268306	37316
8779	268330	37285
8780	268356	37253
8781	268380	37222
8782	268407	37191
8783	268437	37160
8784	268469	37130
8785	268497	37099
8786	268524	37068
8787	268551	37037
8788	268577	37006
8789	268612	36976
8790	268642	36945
8791	268673	36915
8792	268702	36884
8793	268734	36854
8794	268761	36822
8795	268787	36791
8796	268816	36760
8797	268842	36729
8798	268868	36698
8799	268899	36668
8800	268923	36636
8801	268948	36605
8802	268972	36573
8803	268998	36542
8804	269027	36511
8805	269056	36481
8806	269090	36451
8807	269115	36419
8808	269138	36388
8809	269164	36357
8810	269188	36325
8811	269213	36294
8812	269237	36262
8813	269263	36231
8814	269326	36205
8815	269361	36175
8816	269397	36145
8817	269421	36114
8818	269448	36083
8819	269472	36051
8820	269500	36021
8821	269531	35990
8822	269559	35959
8823	269588	35928
8824	269616	35897
8825	269642	35866
8826	269665	35835
8827	269694	35804
8828	269734	35775
8829	269762	35744
8830	269785	35712
8831	269813	35681
8832	269842	35651
8833	269883	35621
8834	269922	35592
8835	269949	35561
8836	269977	35530
8837	270004	35499
8838	270047	35470
8839	270074	35439
8840	270107	35409
8841	270186	35385
8842	270227	35355
8843	270262	35326
8844	270291	35295
8845	270316	35263
8846	270342	35232
8847	270368	35201
8848	270397	35170
8849	270423	35139
8850	270447	35108
8851	270472	35077
8852	270495	35045
8853	270519	35014
8854	270544	34982
8855	270570	34951
8856	270607	34921
8857	270631	34890
8858	270655	34859
8859	270679	34827
8860	270704	34796
8861	270728	34765
8862	270754	34734
8863	270779	34702
8864	270807	34671
8865	270833	34640
8866	270862	34609
8867	270887	34578
8868	270911	34547
8869	270936	34516
8870	270967	34485
8871	271047	34461
8872	271087	34432
8873	271111	34400
8874	271135	34369
8875	271160	34337
8876	271184	34306
8877	271209	34275
8878	271237	34244
8879	271263	34213
8880	271288	34182
8881	271315	34151
8882	271340	34119
8883	271368	34089
8884	271398	34058
8885	271436	34028
8886	271465	33998
8887	271492	33967
8888	271519	33936
8889	271546	33905
8890	271574	33874
8891	271605	33843
8892	271634	33813
8893	271664	33782
8894	271696	33752
8895	271723	33721
8896	271748	33689
8897	271772	33658
8898	271797	33627
8899	271821	33595
8900	271845	33564
8901	271870	33533
8902	271947	33508
8903	271986	33479
8904	272025	33449
8905	272055	33418
8906	272088	33388
8907	272138	33360
8908	272162	33329
8909	272186	33297
8910	272210	33266
8911	272234	33235
8912	272260	33203
8913	272286	33172
8914	272315	33142
8915	272340	33110
8916	272365	33079
8917	272389	33048
8918	272415	33017
8919	272440	32986
8920	272464	32954
8921	272488	32923
8922	272518	32892
8923	272549	32862
8924	272604	32834
8925	272629	32803
8926	272652	32772
8927	272680	32741
8928	272703	32709
8929	272746	32680
8930	272805	32653
8931	272845	32624
8932	272872	32593
8933	272898	32562
8934	272927	32531
8935	272960	32501
8936	272990	32470
8937	273016	32439
8938	273043	32408
8939	273087	32379
8940	273117	32348
8941	273156	32319
8942	273186	32288
8943	273213	32257
8944	273238	32226
8945	273262	32195
8946	273287	32164
8947	273312	32132
8948	273337	32101
8949	273363	32070
8950	273393	32039
8951	273418	32008
8952	273442	31977
8953	273466	31946
8954	273491	31915
8955	273518	31883
8956	273543	31852
8957	273570	31821
8958	273642	31796
8959	273696	31768
8960	273722	31737
8961	273746	31705
8962	273772	31674
8963	273796	31643
8964	273825	31612
8965	273850	31581
8966	273874	31550
8967	273898	31519
8968	273922	31487
8969	273947	31456
8970	273972	31425
8971	273997	31394
8972	274025	31363
8973	274101	31338
8974	274126	31306
8975	274152	31275
8976	274181	31245
8977	274218	31215
8978	274248	31184
8979	274273	31153
8980	274301	31122
8981	274327	31091
8982	274355	31060
8983	274379	31029
8984	274407	30998
8985	274438	30968
8986	274478	30938
8987	274504	30907
8988	274531	30876
8989	274557	30845
8990	274585	30814
8991	274619	30784
8992	274665	30755
8993	274711	30727
8994	274749	30697
8995	274777	30666
8996	274802	30635
8997	274828	30604
8998	274854	30573
8999	274882	30542
9000	274906	30511
9001	274932	30480
9002	274956	30448
9003	274980	30417
9004	275004	30386
9005	275028	30355
9006	275055	30324
9007	275083	30293
9008	275108	30262
9009	275136	30231
9010	275162	30200
9011	275187	30169
9012	275214	30138
9013	275243	30107
9014	275277	30077
9015	275302	30046
9016	275327	30015
9017	275351	29983
9018	275405	29955
9019	275432	29925
9020	275458	29893
9021	275483	29862
9022	275533	29834
